row_id,datatype_value
1,100
2,10020
3,100288984
4,100499418
5,100499469
6,10128
7,10157
8,10165
9,10195
10,10329
11,10466
12,10577
13,10585
14,106480318
15,10683
16,107105281
17,107105283
18,107133489
19,107133490
20,107436001
21,107436003
22,107436004
23,107436006
24,107436007
25,1075
26,10841
27,10916
28,109729144
29,109729150
30,109729151
31,109729152
32,109729153
33,109729154
34,109729155
35,109729156
36,11019
37,11041
38,111188162
39,1120
40,112163524
41,112163599
42,112163614
43,112268489
44,112272547
45,11232
46,112340375
47,112390311
48,11253
49,11285
50,113189
51,116519
52,117015
53,1175
54,1188
55,1200
56,1201
57,1244
58,126792
59,1281
60,1289
61,1290
62,131118
63,132158
64,1356
65,1373
66,1374
67,1375
68,1376
69,1384
70,140803
71,145173
72,145873
73,146059
74,148738
75,148789
76,1491
77,1497
78,153201
79,1585
80,1586
81,1589
82,1593
83,1605
84,1621
85,1629
86,1644
87,170683
88,1716
89,1717
90,1718
91,1719
92,1738
93,175
94,1763
95,178
96,18
97,1806
98,1807
99,1822
100,189
101,1893
102,19
103,2027
104,203859
105,2108
106,2109
107,2110
108,215
109,2203
110,2218
111,2235
112,226
113,2271
114,22845
115,22940
116,23175
117,23233
118,23395
119,23417
120,23438
121,23474
122,2348
123,23556
124,2395
125,246243
126,249
127,2517
128,2542
129,25839
130,2584
131,2593
132,25974
133,2623
134,2628
135,26284
136,2629
137,2632
138,2639
139,2643
140,2645
141,26503
142,2678
143,2694
144,270
145,27034
146,2710
147,2717
148,2720
149,27232
150,27249
151,2746
152,2752
153,2767
154,285362
155,291
156,2937
157,29929
158,29940
159,29954
160,2998
161,3027
162,3028
163,3030
164,3033
165,3077
166,3081
167,3145
168,3155
169,3242
170,3251
171,3293
172,3295
173,338
174,340024
175,3425
176,3479
177,348
178,353
179,36
180,368
181,3712
182,3758
183,378050
184,378940
185,38
186,383
187,3835
188,3852
189,3930
190,3931
191,3939
192,3945
193,3955
194,3988
195,3990
196,4000
197,4125
198,4126
199,4143
200,4164
201,4165
202,427
203,4282
204,4329
205,435
206,4351
207,4504
208,4512
209,4514
210,4519
211,4524
212,4535
213,4538
214,4539
215,4540
216,4541
217,4547
218,4548
219,4552
220,4556
221,4564
222,4566
223,4567
224,4572
225,4574
226,4575
227,4598
228,4620
229,4668
230,472
231,4864
232,4942
233,4952
234,4976
235,50484
236,5053
237,50814
238,5092
239,51099
240,51128
241,51181
242,51604
243,5205
244,5213
245,5224
246,5230
247,5236
248,5255
249,5256
250,5257
251,5261
252,5265
253,5277
254,538
255,5428
256,54344
257,54658
258,54716
259,5476
260,54840
261,549
262,54982
263,551
264,55157
265,55163
266,55343
267,5538
268,55624
269,55630
270,56172
271,5625
272,5631
273,5660
274,56652
275,56922
276,56983
277,56997
278,57091
279,57697
280,57817
281,5836
282,5837
283,5860
284,593
285,594
286,5979
287,6125
288,6135
289,6165
290,617
291,6201
292,6204
293,6218
294,6223
295,6229
296,6231
297,6309
298,6342
299,64087
300,6442
301,6445
302,64788
303,6505
304,65080
305,6513
306,6514
307,65217
308,6523
309,6557
310,6559
311,6576
312,6584
313,6697
314,6718
315,6748
316,6833
317,686
318,6911
319,6999
320,7018
321,7036
322,7054
323,7084
324,7148
325,715
326,7156
327,7274
328,728294
329,7369
330,7389
331,7390
332,7809
333,788
334,79053
335,79147
336,7915
337,79152
338,79158
339,79644
340,79783
341,79796
342,79944
343,80270
344,8029
345,80331
346,80704
347,81693
348,8192
349,825
350,8291
351,8398
352,84197
353,84342
354,846
355,84667
356,84892
357,85365
358,8647
359,8659
360,875
361,8803
362,8813
363,8818
364,8869
365,8942
366,9056
367,91252
368,91949
369,9215
370,93183
371,9382
372,94004
373,94135
374,979
